year,symbol,price
12/07/2021,BSI,19.40
09/07/2021,BSI,21.50
08/07/2021,BSI,23.40
07/07/2021,BSI,23.70
06/07/2021,BSI,23.00
05/07/2021,BSI,25.50
02/07/2021,BSI,25.80
01/07/2021,BSI,24.70
30/06/2021,BSI,22.50
29/06/2021,BSI,22.80
28/06/2021,BSI,22.80
25/06/2021,BSI,22.70
24/06/2021,BSI,21.50
23/06/2021,BSI,21.40
22/06/2021,BSI,21.30
21/06/2021,BSI,21.00
18/06/2021,BSI,22.00
17/06/2021,BSI,22.10
16/06/2021,BSI,21.80
15/06/2021,BSI,21.90
14/06/2021,BSI,21.60
11/06/2021,BSI,20.40
10/06/2021,BSI,19.70
09/06/2021,BSI,20.00
08/06/2021,BSI,18.20
07/06/2021,BSI,20.20
04/06/2021,BSI,22.30
03/06/2021,BSI,23.50
02/06/2021,BSI,21.60
01/06/2021,BSI,21.40
31/05/2021,BSI,20.00
28/05/2021,BSI,18.20
27/05/2021,BSI,16.60
26/05/2021,BSI,17.20
25/05/2021,BSI,17.30
24/05/2021,BSI,16.70
21/05/2021,BSI,16.60
20/05/2021,BSI,16.30
19/05/2021,BSI,14.90
18/05/2021,BSI,15.10
17/05/2021,BSI,15.30
14/05/2021,BSI,15.10
13/05/2021,BSI,15.20
12/05/2021,BSI,15.10
11/05/2021,BSI,15.00
10/05/2021,BSI,15.20
07/05/2021,BSI,14.00
06/05/2021,BSI,14.20
28/04/2021,BSI,13.90
27/04/2021,BSI,13.70
26/04/2021,BSI,13.70
23/04/2021,BSI,14.35
22/04/2021,BSI,14.00
20/04/2021,BSI,14.80
19/04/2021,BSI,15.05
16/04/2021,BSI,14.50
15/04/2021,BSI,15.15
14/04/2021,BSI,15.65
13/04/2021,BSI,15.70
12/04/2021,BSI,15.95
09/04/2021,BSI,15.60
08/04/2021,BSI,15.50
07/04/2021,BSI,15.50
06/04/2021,BSI,15.05
05/04/2021,BSI,15.30
02/04/2021,BSI,15.50
01/04/2021,BSI,15.30
31/03/2021,BSI,14.70
30/03/2021,BSI,14.50
29/03/2021,BSI,14.50
26/03/2021,BSI,14.20
25/03/2021,BSI,14.20
24/03/2021,BSI,14.30
23/03/2021,BSI,14.80
22/03/2021,BSI,15.30
19/03/2021,BSI,15.40
18/03/2021,BSI,15.30
17/03/2021,BSI,15.20
16/03/2021,BSI,15.00
15/03/2021,BSI,15.30
12/03/2021,BSI,15.00
11/03/2021,BSI,15.50
10/03/2021,BSI,14.90
09/03/2021,BSI,15.20
08/03/2021,BSI,15.10
05/03/2021,BSI,14.15
04/03/2021,BSI,13.85
03/03/2021,BSI,14.30
02/03/2021,BSI,14.20
01/03/2021,BSI,14.40
26/02/2021,BSI,13.90
25/02/2021,BSI,13.95
24/02/2021,BSI,13.95
23/02/2021,BSI,14.05
22/02/2021,BSI,13.80
19/02/2021,BSI,13.85
18/02/2021,BSI,13.90
17/02/2021,BSI,14.35
09/02/2021,BSI,13.80
08/02/2021,BSI,13.50
05/02/2021,BSI,13.80
04/02/2021,BSI,12.90
03/02/2021,BSI,12.10
02/02/2021,BSI,11.35
01/02/2021,BSI,11.30
29/01/2021,BSI,12.15
28/01/2021,BSI,12.10
27/01/2021,BSI,13.00
26/01/2021,BSI,13.95
25/01/2021,BSI,15.00
22/01/2021,BSI,15.10
21/01/2021,BSI,15.60
20/01/2021,BSI,15.10
19/01/2021,BSI,15.75
18/01/2021,BSI,16.90
15/01/2021,BSI,17.40
14/01/2021,BSI,16.75
13/01/2021,BSI,15.70
12/01/2021,BSI,15.90
11/01/2021,BSI,15.95
08/01/2021,BSI,16.80
07/01/2021,BSI,16.20
06/01/2021,BSI,15.15
05/01/2021,BSI,14.20
04/01/2021,BSI,13.30
10/12/2021,BTT,39.60
09/12/2021,BTT,39.60
08/12/2021,BTT,42.50
07/12/2021,BTT,42.50
06/12/2021,BTT,42.50
03/12/2021,BTT,45.05
02/12/2021,BTT,45.05
01/12/2021,BTT,45.05
30/11/2021,BTT,45.05
29/11/2021,BTT,45.05
26/11/2021,BTT,47.00
25/11/2021,BTT,47.00
24/11/2021,BTT,50.00
23/11/2021,BTT,47.00
22/11/2021,BTT,47.00
19/11/2021,BTT,49.00
18/11/2021,BTT,49.00
17/11/2021,BTT,49.00
16/11/2021,BTT,49.00
15/11/2021,BTT,49.00
12/11/2021,BTT,46.00
11/11/2021,BTT,46.00
10/11/2021,BTT,49.00
09/11/2021,BTT,49.00
08/11/2021,BTT,49.00
05/11/2021,BTT,49.00
04/11/2021,BTT,49.00
03/11/2021,BTT,49.00
02/11/2021,BTT,46.00
01/11/2021,BTT,46.00
29/10/2021,BTT,46.00
28/10/2021,BTT,48.40
27/10/2021,BTT,49.10
26/10/2021,BTT,49.10
25/10/2021,BTT,49.10
22/10/2021,BTT,49.00
21/10/2021,BTT,49.00
20/10/2021,BTT,49.00
19/10/2021,BTT,49.00
18/10/2021,BTT,49.00
15/10/2021,BTT,50.00
14/10/2021,BTT,50.00
13/10/2021,BTT,50.00
12/10/2021,BTT,50.00
11/10/2021,BTT,50.00
08/10/2021,BTT,50.00
07/10/2021,BTT,50.00
06/10/2021,BTT,50.00
05/10/2021,BTT,50.00
04/10/2021,BTT,50.00
01/10/2021,BTT,50.00
30/09/2021,BTT,50.00
29/09/2021,BTT,50.00
28/09/2021,BTT,50.00
27/09/2021,BTT,50.00
24/09/2021,BTT,50.00
23/09/2021,BTT,50.00
22/09/2021,BTT,50.00
21/09/2021,BTT,50.00
20/09/2021,BTT,50.00
17/09/2021,BTT,50.00
16/09/2021,BTT,50.00
15/09/2021,BTT,50.00
14/09/2021,BTT,50.00
13/09/2021,BTT,50.00
10/09/2021,BTT,50.00
09/09/2021,BTT,50.00
08/09/2021,BTT,50.00
07/09/2021,BTT,50.00
06/09/2021,BTT,50.00
01/09/2021,BTT,50.00
31/08/2021,BTT,50.00
30/08/2021,BTT,50.00
27/08/2021,BTT,50.00
26/08/2021,BTT,53.00
25/08/2021,BTT,53.00
24/08/2021,BTT,53.00
23/08/2021,BTT,53.00
20/08/2021,BTT,53.00
19/08/2021,BTT,53.00
18/08/2021,BTT,53.00
17/08/2021,BTT,53.00
16/08/2021,BTT,53.00
13/08/2021,BTT,53.00
12/08/2021,BTT,53.00
11/08/2021,BTT,53.00
10/08/2021,BTT,53.00
09/08/2021,BTT,53.00
06/08/2021,BTT,53.00
05/08/2021,BTT,53.00
04/08/2021,BTT,53.00
03/08/2021,BTT,53.00
02/08/2021,BTT,53.00
30/07/2021,BTT,53.00
29/07/2021,BTT,53.00
28/07/2021,BTT,53.00
27/07/2021,BTT,53.00
26/07/2021,BTT,53.00
23/07/2021,BTT,53.00
22/07/2021,BTT,53.00
21/07/2021,BTT,53.00
20/07/2021,BTT,53.00
19/07/2021,BTT,53.00
16/07/2021,BTT,53.00
15/07/2021,BTT,53.00
14/07/2021,BTT,53.00
13/07/2021,BTT,53.00
12/07/2021,BTT,53.00
09/07/2021,BTT,53.00
08/07/2021,BTT,53.00
07/07/2021,BTT,53.00
06/07/2021,BTT,53.00
05/07/2021,BTT,53.00
02/07/2021,BTT,52.50
01/07/2021,BTT,52.50
30/06/2021,BTT,50.40
29/06/2021,BTT,50.40
28/06/2021,BTT,54.00
25/06/2021,BTT,54.00
24/06/2021,BTT,54.00
23/06/2021,BTT,53.00
22/06/2021,BTT,52.00
21/06/2021,BTT,52.00
18/06/2021,BTT,52.00
17/06/2021,BTT,52.00
16/06/2021,BTT,52.00
15/06/2021,BTT,52.00
14/06/2021,BTT,52.00
11/06/2021,BTT,52.00
10/06/2021,BTT,52.50
09/06/2021,BTT,52.50
08/06/2021,BTT,50.00
07/06/2021,BTT,52.50
04/06/2021,BTT,52.50
03/06/2021,BTT,52.50
02/06/2021,BTT,52.50
01/06/2021,BTT,51.00
31/05/2021,BTT,51.00
28/05/2021,BTT,51.00
27/05/2021,BTT,51.00
26/05/2021,BTT,51.00
25/05/2021,BTT,51.00
24/05/2021,BTT,51.00
21/05/2021,BTT,51.00
20/05/2021,BTT,51.00
19/05/2021,BTT,51.00
18/05/2021,BTT,51.00
17/05/2021,BTT,50.00
14/05/2021,BTT,50.00
13/05/2021,BTT,50.00
12/05/2021,BTT,50.00
11/05/2021,BTT,50.00
10/05/2021,BTT,50.00
07/05/2021,BTT,50.00
06/05/2021,BTT,52.00
05/05/2021,BTT,52.00
04/05/2021,BTT,52.00
29/04/2021,BTT,52.00
28/04/2021,BTT,52.00
27/04/2021,BTT,50.00
26/04/2021,BTT,50.00
23/04/2021,BTT,50.00
22/04/2021,BTT,50.00
20/04/2021,BTT,49.05
19/04/2021,BTT,49.05
16/04/2021,BTT,52.70
15/04/2021,BTT,52.70
14/04/2021,BTT,52.70
13/04/2021,BTT,49.30
12/04/2021,BTT,49.30
09/04/2021,BTT,49.30
08/04/2021,BTT,49.30
07/04/2021,BTT,46.10
06/04/2021,BTT,49.50
05/04/2021,BTT,53.00
02/04/2021,BTT,53.00
01/04/2021,BTT,53.00
31/03/2021,BTT,53.00
30/03/2021,BTT,53.00
29/03/2021,BTT,53.00
26/03/2021,BTT,53.00
25/03/2021,BTT,53.00
24/03/2021,BTT,53.00
23/03/2021,BTT,53.00
22/03/2021,BTT,52.00
19/03/2021,BTT,52.00
18/03/2021,BTT,52.00
17/03/2021,BTT,52.00
16/03/2021,BTT,52.00
15/03/2021,BTT,51.00
12/03/2021,BTT,51.00
11/03/2021,BTT,51.00
10/03/2021,BTT,52.40
09/03/2021,BTT,49.00
08/03/2021,BTT,52.50
05/03/2021,BTT,50.00
04/03/2021,BTT,48.00
03/03/2021,BTT,48.00
02/03/2021,BTT,50.00
01/03/2021,BTT,48.40
26/02/2021,BTT,52.00
25/02/2021,BTT,52.00
24/02/2021,BTT,52.00
23/02/2021,BTT,52.00
22/02/2021,BTT,52.00
19/02/2021,BTT,52.00
18/02/2021,BTT,52.00
17/02/2021,BTT,50.00
09/02/2021,BTT,50.00
08/02/2021,BTT,50.00
05/02/2021,BTT,50.00
04/02/2021,BTT,49.50
03/02/2021,BTT,49.80
02/02/2021,BTT,49.80
01/02/2021,BTT,49.90
29/01/2021,BTT,49.90
28/01/2021,BTT,49.90
27/01/2021,BTT,50.50
26/01/2021,BTT,50.50
25/01/2021,BTT,49.90
22/01/2021,BTT,49.90
21/01/2021,BTT,49.90
20/01/2021,BTT,49.90
19/01/2021,BTT,49.90
18/01/2021,BTT,49.90
15/01/2021,BTT,50.70
14/01/2021,BTT,50.50
13/01/2021,BTT,50.50
12/01/2021,BTT,50.20
11/01/2021,BTT,50.20
08/01/2021,BTT,50.20
07/01/2021,BTT,49.10
06/01/2021,BTT,49.90
05/01/2021,BTT,50.20
04/01/2021,BTT,50.40
10/12/2021,BWE,45.90
09/12/2021,BWE,45.30
08/12/2021,BWE,45.20
07/12/2021,BWE,45.20
06/12/2021,BWE,45.20
03/12/2021,BWE,45.50
02/12/2021,BWE,47.00
01/12/2021,BWE,47.00
30/11/2021,BWE,47.00
29/11/2021,BWE,47.50
26/11/2021,BWE,47.70
25/11/2021,BWE,48.50
24/11/2021,BWE,48.80
23/11/2021,BWE,47.00
22/11/2021,BWE,45.55
19/11/2021,BWE,45.60
18/11/2021,BWE,45.35
17/11/2021,BWE,45.80
16/11/2021,BWE,44.50
15/11/2021,BWE,44.50
12/11/2021,BWE,45.30
11/11/2021,BWE,45.20
10/11/2021,BWE,45.25
09/11/2021,BWE,45.10
08/11/2021,BWE,45.60
05/11/2021,BWE,44.70
04/11/2021,BWE,44.10
03/11/2021,BWE,44.00
02/11/2021,BWE,45.00
01/11/2021,BWE,44.70
29/10/2021,BWE,44.40
28/10/2021,BWE,44.10
27/10/2021,BWE,43.10
26/10/2021,BWE,42.90
25/10/2021,BWE,43.50
22/10/2021,BWE,43.90
21/10/2021,BWE,43.90
20/10/2021,BWE,42.70
19/10/2021,BWE,43.20
18/10/2021,BWE,41.80
15/10/2021,BWE,42.30
14/10/2021,BWE,43.20
13/10/2021,BWE,43.00
12/10/2021,BWE,43.35
11/10/2021,BWE,43.15
08/10/2021,BWE,42.70
07/10/2021,BWE,43.10
06/10/2021,BWE,43.35
05/10/2021,BWE,40.55
04/10/2021,BWE,40.50
01/10/2021,BWE,40.20
30/09/2021,BWE,40.70
29/09/2021,BWE,39.70
28/09/2021,BWE,40.20
27/09/2021,BWE,39.20
24/09/2021,BWE,40.40
23/09/2021,BWE,41.10
22/09/2021,BWE,40.60
21/09/2021,BWE,39.85
20/09/2021,BWE,40.00
17/09/2021,BWE,40.15
16/09/2021,BWE,40.40
15/09/2021,BWE,39.90
14/09/2021,BWE,39.40
13/09/2021,BWE,40.20
10/09/2021,BWE,41.15
09/09/2021,BWE,41.50
08/09/2021,BWE,40.65
07/09/2021,BWE,40.70
06/09/2021,BWE,41.75
01/09/2021,BWE,40.90
31/08/2021,BWE,40.65
30/08/2021,BWE,41.50
27/08/2021,BWE,41.10
26/08/2021,BWE,40.20
25/08/2021,BWE,37.60
24/08/2021,BWE,37.80
23/08/2021,BWE,38.10
20/08/2021,BWE,37.50
19/08/2021,BWE,38.40
18/08/2021,BWE,37.80
17/08/2021,BWE,37.70
16/08/2021,BWE,38.50
13/08/2021,BWE,37.35
12/08/2021,BWE,37.55
11/08/2021,BWE,38.30
10/08/2021,BWE,38.70
09/08/2021,BWE,38.35
06/08/2021,BWE,38.25
05/08/2021,BWE,39.40
04/08/2021,BWE,38.50
03/08/2021,BWE,38.50
02/08/2021,BWE,37.90
30/07/2021,BWE,36.75
29/07/2021,BWE,36.90
28/07/2021,BWE,36.50
27/07/2021,BWE,37.70
26/07/2021,BWE,38.55
23/07/2021,BWE,37.90
22/07/2021,BWE,38.40
21/07/2021,BWE,38.30
20/07/2021,BWE,36.40
19/07/2021,BWE,36.40
16/07/2021,BWE,36.90
15/07/2021,BWE,34.60
14/07/2021,BWE,34.00
13/07/2021,BWE,34.40
12/07/2021,BWE,34.35
09/07/2021,BWE,34.35
08/07/2021,BWE,33.80
07/07/2021,BWE,34.20
06/07/2021,BWE,34.10
05/07/2021,BWE,33.85
02/07/2021,BWE,33.80
01/07/2021,BWE,35.00
30/06/2021,BWE,35.35
29/06/2021,BWE,35.35
28/06/2021,BWE,35.50
25/06/2021,BWE,35.35
24/06/2021,BWE,35.35
23/06/2021,BWE,35.10
22/06/2021,BWE,35.60
21/06/2021,BWE,35.45
18/06/2021,BWE,35.95
17/06/2021,BWE,35.90
16/06/2021,BWE,35.80
15/06/2021,BWE,35.70
14/06/2021,BWE,34.35
11/06/2021,BWE,33.50
10/06/2021,BWE,33.20
09/06/2021,BWE,33.85
08/06/2021,BWE,32.35
07/06/2021,BWE,31.90
04/06/2021,BWE,31.85
03/06/2021,BWE,32.15
02/06/2021,BWE,32.15
01/06/2021,BWE,30.90
31/05/2021,BWE,29.95
28/05/2021,BWE,29.95
27/05/2021,BWE,29.40
26/05/2021,BWE,29.35
25/05/2021,BWE,29.70
24/05/2021,BWE,29.80
21/05/2021,BWE,28.90
20/05/2021,BWE,28.80
19/05/2021,BWE,28.90
18/05/2021,BWE,28.80
17/05/2021,BWE,28.80
14/05/2021,BWE,29.50
13/05/2021,BWE,30.00
12/05/2021,BWE,29.40
11/05/2021,BWE,29.00
10/05/2021,BWE,28.90
07/05/2021,BWE,29.15
06/05/2021,BWE,29.40
05/05/2021,BWE,29.40
04/05/2021,BWE,29.10
29/04/2021,BWE,28.85
28/04/2021,BWE,28.85
27/04/2021,BWE,28.90
26/04/2021,BWE,29.00
23/04/2021,BWE,29.60
22/04/2021,BWE,29.60
20/04/2021,BWE,29.85
19/04/2021,BWE,30.00
16/04/2021,BWE,29.70
15/04/2021,BWE,30.75
14/04/2021,BWE,31.20
13/04/2021,BWE,31.30
12/04/2021,BWE,31.70
09/04/2021,BWE,31.25
08/04/2021,BWE,31.50
07/04/2021,BWE,31.80
06/04/2021,BWE,31.45
05/04/2021,BWE,31.70
02/04/2021,BWE,31.80
01/04/2021,BWE,31.90
31/03/2021,BWE,31.70
30/03/2021,BWE,31.90
29/03/2021,BWE,31.15
26/03/2021,BWE,30.00
25/03/2021,BWE,30.60
24/03/2021,BWE,30.70
23/03/2021,BWE,31.65
22/03/2021,BWE,31.95
19/03/2021,BWE,31.65
18/03/2021,BWE,31.70
17/03/2021,BWE,31.50
16/03/2021,BWE,31.60
15/03/2021,BWE,32.40
12/03/2021,BWE,32.90
11/03/2021,BWE,32.90
10/03/2021,BWE,32.60
09/03/2021,BWE,32.60
08/03/2021,BWE,32.00
05/03/2021,BWE,31.90
04/03/2021,BWE,31.70
03/03/2021,BWE,32.50
02/03/2021,BWE,30.65
01/03/2021,BWE,30.70
26/02/2021,BWE,30.75
25/02/2021,BWE,30.40
24/02/2021,BWE,30.45
23/02/2021,BWE,30.50
22/02/2021,BWE,30.80
19/02/2021,BWE,31.00
18/02/2021,BWE,30.05
17/02/2021,BWE,29.70
09/02/2021,BWE,27.80
08/02/2021,BWE,27.60
05/02/2021,BWE,28.30
04/02/2021,BWE,28.05
03/02/2021,BWE,28.50
02/02/2021,BWE,27.15
01/02/2021,BWE,26.20
29/01/2021,BWE,27.65
28/01/2021,BWE,26.05
27/01/2021,BWE,28.00
26/01/2021,BWE,29.30
25/01/2021,BWE,30.60
22/01/2021,BWE,30.60
21/01/2021,BWE,29.90
20/01/2021,BWE,29.00
19/01/2021,BWE,29.40
18/01/2021,BWE,31.25
15/01/2021,BWE,31.70
14/01/2021,BWE,31.60
13/01/2021,BWE,31.75
12/01/2021,BWE,32.15
11/01/2021,BWE,31.80
08/01/2021,BWE,32.70
07/01/2021,BWE,33.50
06/01/2021,BWE,32.70
05/01/2021,BWE,34.00
04/01/2021,BWE,34.15
10/12/2021,C47,24.10
09/12/2021,C47,24.00
08/12/2021,C47,23.45
07/12/2021,C47,23.30
06/12/2021,C47,23.50
03/12/2021,C47,23.30
02/12/2021,C47,22.65
01/12/2021,C47,21.20
30/11/2021,C47,21.40
29/11/2021,C47,21.25
26/11/2021,C47,19.90
25/11/2021,C47,18.70
24/11/2021,C47,18.35
23/11/2021,C47,18.30
22/11/2021,C47,17.70
19/11/2021,C47,18.60
18/11/2021,C47,19.00
17/11/2021,C47,18.65
16/11/2021,C47,18.65
15/11/2021,C47,18.65
12/11/2021,C47,19.00
11/11/2021,C47,18.60
10/11/2021,C47,18.05
09/11/2021,C47,16.90
08/11/2021,C47,16.70
05/11/2021,C47,17.20
04/11/2021,C47,16.45
03/11/2021,C47,15.70
02/11/2021,C47,15.95
01/11/2021,C47,14.95
29/10/2021,C47,14.30
28/10/2021,C47,14.35
27/10/2021,C47,14.35
26/10/2021,C47,13.75
25/10/2021,C47,13.55
22/10/2021,C47,13.00
21/10/2021,C47,12.65
20/10/2021,C47,12.50
19/10/2021,C47,12.65
18/10/2021,C47,12.85
15/10/2021,C47,13.10
14/10/2021,C47,12.85
13/10/2021,C47,12.80
12/10/2021,C47,12.90
11/10/2021,C47,13.15
08/10/2021,C47,13.10
07/10/2021,C47,13.00
06/10/2021,C47,13.20
05/10/2021,C47,13.20
04/10/2021,C47,13.00
01/10/2021,C47,12.90
30/09/2021,C47,13.15
29/09/2021,C47,13.40
28/09/2021,C47,12.55
27/09/2021,C47,12.40
24/09/2021,C47,12.35
23/09/2021,C47,13.00
22/09/2021,C47,13.40
21/09/2021,C47,13.25
20/09/2021,C47,12.40
17/09/2021,C47,12.30
16/09/2021,C47,12.25
15/09/2021,C47,12.35
14/09/2021,C47,12.10
13/09/2021,C47,12.00
10/09/2021,C47,11.80
09/09/2021,C47,11.70
08/09/2021,C47,11.50
07/09/2021,C47,11.95
06/09/2021,C47,12.25
01/09/2021,C47,11.95
31/08/2021,C47,12.90
30/08/2021,C47,12.85
27/08/2021,C47,12.35
26/08/2021,C47,12.20
25/08/2021,C47,12.40
24/08/2021,C47,12.15
23/08/2021,C47,12.10
20/08/2021,C47,12.20
19/08/2021,C47,12.90
18/08/2021,C47,12.85
17/08/2021,C47,12.80
16/08/2021,C47,12.55
13/08/2021,C47,11.75
12/08/2021,C47,11.60
11/08/2021,C47,11.50
10/08/2021,C47,11.65
09/08/2021,C47,11.50
06/08/2021,C47,10.90
05/08/2021,C47,11.00
04/08/2021,C47,10.85
03/08/2021,C47,11.00
02/08/2021,C47,10.45
30/07/2021,C47,10.50
29/07/2021,C47,10.45
28/07/2021,C47,10.45
27/07/2021,C47,10.50
26/07/2021,C47,10.55
23/07/2021,C47,10.50
22/07/2021,C47,10.50
21/07/2021,C47,10.45
20/07/2021,C47,10.45
19/07/2021,C47,10.30
16/07/2021,C47,10.70
15/07/2021,C47,10.70
14/07/2021,C47,10.35
13/07/2021,C47,10.40
12/07/2021,C47,10.20
09/07/2021,C47,10.60
08/07/2021,C47,10.55
07/07/2021,C47,10.75
06/07/2021,C47,10.85
05/07/2021,C47,11.00
02/07/2021,C47,11.20
01/07/2021,C47,11.30
30/06/2021,C47,11.40
29/06/2021,C47,11.25
28/06/2021,C47,11.45
25/06/2021,C47,11.60
24/06/2021,C47,11.60
23/06/2021,C47,11.80
22/06/2021,C47,11.90
21/06/2021,C47,11.80
18/06/2021,C47,11.70
17/06/2021,C47,11.60
16/06/2021,C47,11.75
15/06/2021,C47,11.50
14/06/2021,C47,11.25
11/06/2021,C47,11.25
10/06/2021,C47,11.20
09/06/2021,C47,11.20
08/06/2021,C47,11.40
07/06/2021,C47,11.50
04/06/2021,C47,11.60
03/06/2021,C47,11.45
02/06/2021,C47,11.35
01/06/2021,C47,10.95
31/05/2021,C47,11.20
28/05/2021,C47,11.25
27/05/2021,C47,11.20
26/05/2021,C47,11.30
25/05/2021,C47,11.50
24/05/2021,C47,11.50
21/05/2021,C47,11.30
20/05/2021,C47,10.70
19/05/2021,C47,11.20
18/05/2021,C47,11.50
17/05/2021,C47,12.00
14/05/2021,C47,11.95
13/05/2021,C47,12.20
12/05/2021,C47,12.45
11/05/2021,C47,12.45
10/05/2021,C47,12.35
07/05/2021,C47,12.60
06/05/2021,C47,12.60
05/05/2021,C47,12.50
04/05/2021,C47,12.00
29/04/2021,C47,12.40
28/04/2021,C47,12.40
27/04/2021,C47,12.30
26/04/2021,C47,12.10
23/04/2021,C47,12.50
22/04/2021,C47,12.00
20/04/2021,C47,12.80
19/04/2021,C47,12.90
16/04/2021,C47,13.30
15/04/2021,C47,13.60
14/04/2021,C47,13.80
13/04/2021,C47,13.80
12/04/2021,C47,14.05
09/04/2021,C47,13.15
08/04/2021,C47,13.15
07/04/2021,C47,13.30
06/04/2021,C47,13.05
05/04/2021,C47,12.75
02/04/2021,C47,12.90
01/04/2021,C47,12.80
31/03/2021,C47,12.65
30/03/2021,C47,12.80
29/03/2021,C47,12.80
26/03/2021,C47,12.35
25/03/2021,C47,13.00
24/03/2021,C47,12.95
23/03/2021,C47,13.20
22/03/2021,C47,13.50
19/03/2021,C47,13.55
18/03/2021,C47,13.65
17/03/2021,C47,12.95
16/03/2021,C47,13.20
15/03/2021,C47,13.35
12/03/2021,C47,13.65
11/03/2021,C47,13.40
10/03/2021,C47,13.60
09/03/2021,C47,13.00
08/03/2021,C47,13.55
05/03/2021,C47,13.65
04/03/2021,C47,12.90
03/03/2021,C47,13.40
02/03/2021,C47,13.85
01/03/2021,C47,13.15
26/02/2021,C47,12.30
25/02/2021,C47,11.50
24/02/2021,C47,11.60
23/02/2021,C47,11.70
22/02/2021,C47,11.75
19/02/2021,C47,11.00
18/02/2021,C47,10.65
17/02/2021,C47,10.95
09/02/2021,C47,10.30
08/02/2021,C47,10.00
05/02/2021,C47,10.45
04/02/2021,C47,10.50
03/02/2021,C47,10.40
02/02/2021,C47,10.35
01/02/2021,C47,10.50
29/01/2021,C47,10.50
28/01/2021,C47,10.45
27/01/2021,C47,11.20
26/01/2021,C47,11.20
25/01/2021,C47,11.30
22/01/2021,C47,11.35
21/01/2021,C47,11.50
20/01/2021,C47,11.40
19/01/2021,C47,11.30
18/01/2021,C47,11.60
15/01/2021,C47,11.70
14/01/2021,C47,11.35
13/01/2021,C47,11.80
12/01/2021,C47,11.85
11/01/2021,C47,11.10
08/01/2021,C47,10.40
07/01/2021,C47,10.40
06/01/2021,C47,10.70
05/01/2021,C47,10.60
04/01/2021,C47,11.40
10/12/2021,CCI,24.75
09/12/2021,CCI,24.45
08/12/2021,CCI,24.50
07/12/2021,CCI,23.80
06/12/2021,CCI,24.15
03/12/2021,CCI,25.50
02/12/2021,CCI,24.30
01/12/2021,CCI,24.20
30/11/2021,CCI,24.65
29/11/2021,CCI,25.40
26/11/2021,CCI,25.00
25/11/2021,CCI,23.95
24/11/2021,CCI,24.30
23/11/2021,CCI,24.00
22/11/2021,CCI,23.85
19/11/2021,CCI,24.00
18/11/2021,CCI,25.30
17/11/2021,CCI,23.70
16/11/2021,CCI,24.90
15/11/2021,CCI,23.80
12/11/2021,CCI,23.80
11/11/2021,CCI,24.20
10/11/2021,CCI,24.50
09/11/2021,CCI,24.50
08/11/2021,CCI,23.40
05/11/2021,CCI,24.90
04/11/2021,CCI,24.10
03/11/2021,CCI,25.90
02/11/2021,CCI,24.70
01/11/2021,CCI,23.50
29/10/2021,CCI,22.00
28/10/2021,CCI,21.10
27/10/2021,CCI,21.10
26/10/2021,CCI,21.30
25/10/2021,CCI,21.15
22/10/2021,CCI,21.30
21/10/2021,CCI,21.35
20/10/2021,CCI,21.35
19/10/2021,CCI,21.45
18/10/2021,CCI,21.40
15/10/2021,CCI,21.75
14/10/2021,CCI,21.70
13/10/2021,CCI,21.70
12/10/2021,CCI,21.95
11/10/2021,CCI,23.10
08/10/2021,CCI,21.60
07/10/2021,CCI,22.50
06/10/2021,CCI,21.10
05/10/2021,CCI,21.00
04/10/2021,CCI,21.00
01/10/2021,CCI,21.05
30/09/2021,CCI,21.05
29/09/2021,CCI,21.05
28/09/2021,CCI,20.85
27/09/2021,CCI,21.15
24/09/2021,CCI,21.30
23/09/2021,CCI,20.70
22/09/2021,CCI,20.55
21/09/2021,CCI,20.15
20/09/2021,CCI,21.35
17/09/2021,CCI,20.00
16/09/2021,CCI,20.10
15/09/2021,CCI,20.50
14/09/2021,CCI,21.10
13/09/2021,CCI,19.75
10/09/2021,CCI,19.50
09/09/2021,CCI,20.00
08/09/2021,CCI,19.50
07/09/2021,CCI,20.10
06/09/2021,CCI,19.20
01/09/2021,CCI,19.55
31/08/2021,CCI,20.50
30/08/2021,CCI,19.60
27/08/2021,CCI,20.50
26/08/2021,CCI,19.20
25/08/2021,CCI,19.80
24/08/2021,CCI,19.40
23/08/2021,CCI,19.80
20/08/2021,CCI,20.15
19/08/2021,CCI,20.40
18/08/2021,CCI,20.60
17/08/2021,CCI,20.20
16/08/2021,CCI,19.20
13/08/2021,CCI,20.10
12/08/2021,CCI,18.80
11/08/2021,CCI,19.80
10/08/2021,CCI,18.80
09/08/2021,CCI,18.10
06/08/2021,CCI,18.00
05/08/2021,CCI,18.50
04/08/2021,CCI,18.00
03/08/2021,CCI,17.60
02/08/2021,CCI,18.00
30/07/2021,CCI,18.00
29/07/2021,CCI,18.20
28/07/2021,CCI,19.00
27/07/2021,CCI,19.25
26/07/2021,CCI,18.00
23/07/2021,CCI,19.05
22/07/2021,CCI,19.90
21/07/2021,CCI,18.60
20/07/2021,CCI,17.40
19/07/2021,CCI,17.00
16/07/2021,CCI,17.30
15/07/2021,CCI,16.60
14/07/2021,CCI,16.60
13/07/2021,CCI,17.00
12/07/2021,CCI,16.90
09/07/2021,CCI,17.05
08/07/2021,CCI,17.50
07/07/2021,CCI,17.20
06/07/2021,CCI,17.20
05/07/2021,CCI,17.20
02/07/2021,CCI,18.00
01/07/2021,CCI,17.20
30/06/2021,CCI,16.60
29/06/2021,CCI,16.50
28/06/2021,CCI,17.20
